hhid,b_07,b_08,b_09,e_01,e_03,e_05,e_05_oth,e_06,e_07,f_01_wage,f_01_salaried,f_01_own_crops,f_01_own_livestock,f_01_own_fishing,f_01_non_farm_enterprise,f_01_no_employment,f_05_not_interested,f_05_slack_season,f_05_could_not_find,f_05_ill_old,f_05_children_family,f_05_movement_restrictions,f_05_conflict_violence,f_05_not_safe_health_reasons,j_01,j_07_violence,j_07_theft,j_07_intra_household_conflict,j_07_none,j_07_97,j_08,k_01_sell_assets,k_02_01,k_02_02,k_02_03,k_02_04,k_02_05,k_02_06,k_02_07,k_02_08,k_02_09,k_02_10,k_02_11,k_02_12,k_02_99,k_03_mortgage_assets,k_04_01,k_04_02,k_04_03,k_04_04,k_04_05,k_04_06,k_04_07,k_04_08,k_04_09,k_04_99,k_05_consumed_seed_stock,k_06_reduced_agriculture,k_07_spend_savings,k_08_reduced_healthcare,k_09_reduced_nfi,k_10_reduced_food,k_11_borrow_food,k_12_borrow_money,k_13_migrate,k_14_children_work,k_15_risky_activity,k_16,k_17,l2_02_a,l2_02_b,l2_vegetables1,l2_03_a,l2_03_b,l2_vegetables2,l2_04_a,l2_04_b,l2_vegetables3,l2_05_a,l2_05_b,l2_staples1,l2_06_a,l2_06_b,l2_staples2,l2_07_a,l2_07_b,l2_pulses1,l2_08_a,l2_08_b,l2_pulses2,l2_09_a,l2_09_b,fcs_dairy,l2_10_a,l2_10_b,l2_protein_seafood,l2_11_a,l2_11_b,l2_protein_meat,l2_12_a,l2_12_b,l2_protein_eggs,l2_13_a,l2_13_b,l2_fruits1,l2_14_a,l2_14_b,l2_fruits2,fcs_sugar,fcs_fat,state,township_code,fcs_vegetables,fcs_staples,fcs_protein,fcs_pulses,fcs_fruits,hhfcs,hhfcs_inv,education_level,physical_security,rural_urban,rural,natural_hazards,csi_unweighted,csi_weighted,not_improved_floor,not_improved_water,not_improved_sanitation,no_electricity,not_improved_housing,insecure,count
45116,1,11,1,1,1,9,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,0,0,1,7,0,2,0,0,2,1,0,2,0,0,2,2,0,1,6,0,1,3,0,2,2,0,2,0,0,2,0,2,7,Ayeyarwady,NA,2,7,6,1,0,55.5,0.4205128205128205,0.42105263157894735,0,rural,1,0,25,18.5,0,1,0,0,1,0,1
45121,2,10,2,1,1,3,0,2,6,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,3,0,2,3,0,1,3,0,1,7,0,1,5,0,1,5,0,1,2,0,2,0,0,1,7,0,2,0,0,1,3,0,2,0,0,2,0,7,7,Ayeyarwady,NA,3,7,7,5,0,67,0.5384615384615384,0.47368421052631576,0.3333333333333333,urban,0,0,20,14.5,0,0,0,0,1,0,1
45130,1,4,2,1,1,3,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,2,3,0,2,2,0,1,2,0,1,7,0,2,0,0,1,2,0,2,1,0,2,7,0,1,7,0,1,1,0,2,2,0,2,0,0,1,7,0,7,Ayeyarwady,NA,3,7,7,2,7,89.5,0.7692307692307693,0.7894736842105263,0.6666666666666666,rural,1,0,17,12,0,0,0,0,1,1,1
45146,1,6,1,4,1,9,0,2,6,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,2,0,1,3,0,2,2,0,1,2,0,1,7,0,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,2,0,0,1,1,0,2,0,0,1,3,1,7,Ayeyarwady,NA,3,7,1,1,3,31,0.16923076923076924,0.6842105263157895,0.3333333333333333,rural,1,0,21,16.5,0,1,0,0,0,0,1
45147,1,4,1,1,1,9,0,2,4,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,3,0,1,3,0,1,2,0,1,7,0,1,2,0,1,2,0,1,3,0,2,0,0,1,7,0,1,2,0,1,3,0,1,3,0,1,1,2,7,Ayeyarwady,NA,3,7,7,3,3,61.5,0.48205128205128206,0.7894736842105263,0,rural,1,0,29,22.5,0,1,0,0,1,0,1
45148,1,9,1,4,1,9,0,2,4,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,2,1,1,3,2,2,1,1,1,3,1,1,7,1,1,2,1,1,1,1,1,2,1,1,3,1,1,5,1,1,2,2,2,1,1,1,1,1,1,1,3,7,Ayeyarwady,NA,3,7,5,2,1,61,0.47692307692307695,0.5263157894736842,0.3333333333333333,rural,1,0,19,13.5,0,1,0,0,0,0,1
45153,1,3,1,1,1,9,0,3,9,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,3,0,2,0,0,2,0,0,1,1,0,1,7,0,2,0,0,2,0,0,2,0,0,2,0,0,1,2,0,2,0,0,2,0,0,2,0,0,1,1,0,7,Ayeyarwady,NA,1,7,2,0,1,27.5,0.13333333333333333,0.8421052631578947,0,rural,1,0,28,18,0,1,1,1,1,0,1
45154,2,16,1,1,1,6,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,2,0,0,1,4,0,1,7,0,1,7,0,2,1,0,2,0,0,2,0,0,1,7,0,1,4,0,2,2,0,2,0,0,1,3,7,7,Ayeyarwady,NA,4,7,7,1,3,59,0.4564102564102564,0.15789473684210525,0.3333333333333333,urban,0,0,26,19,0,1,0,0,1,0,1
45160,2,7,2,1,1,6,0,2,6,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,2,1,3,2,1,4,2,1,3,1,1,7,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,4,2,2,0,2,2,0,2,1,1,0,7,Ayeyarwady,NA,4,7,4,2,1,56.5,0.4307692307692308,0.631578947368421,0.3333333333333333,urban,0,0,24,17.5,0,1,0,0,1,0,1
45161,1,4,1,6,1,9,0,3,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,2,2,1,2,2,0,2,1,2,1,1,7,2,2,1,2,2,0,2,2,0,2,2,1,1,1,7,2,2,2,2,2,1,2,2,0,2,2,0,4,7,Ayeyarwady,NA,2,7,7,0,0,53.5,0.4,0.7894736842105263,0,rural,1,0,24,17.5,0,1,1,0,1,0,1
45163,1,16,1,4,1,5,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,3,0,1,7,0,1,2,0,1,4,0,1,7,0,1,1,0,2,0,0,1,2,0,2,0,0,1,7,0,1,3,0,2,2,0,2,1,0,2,0,2,7,Ayeyarwady,NA,7,7,7,2,1,60.5,0.4717948717948718,0.15789473684210525,0.6666666666666666,rural,1,0,21,15,0,0,0,0,0,1,1
45165,1,7,2,3,1,7,0,2,6,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,0,1,7,0,2,0,0,1,4,0,1,7,0,1,7,0,2,2,0,2,0,0,2,5,0,1,7,0,2,1,0,1,3,0,2,0,0,2,1,7,7,Ayeyarwady,NA,7,7,7,2,1,83,0.7025641025641025,0.631578947368421,0.3333333333333333,rural,1,1,20,15,0,1,0,0,0,0,1
45173,1,16,1,3,1,9,0,2,6,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,3,0,1,3,0,1,2,0,2,3,0,1,7,0,2,0,0,2,0,0,2,0,0,2,0,0,1,2,0,2,0,0,2,0,0,2,0,0,2,0,2,7,Ayeyarwady,NA,3,7,2,0,0,29.5,0.15384615384615385,0.15789473684210525,0.6666666666666666,rural,1,1,22,16.5,0,1,0,0,0,1,1
45181,1,16,2,1,1,4,0,2,7,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,2,0,2,0,0,2,0,0,1,7,0,1,7,0,1,3,0,1,5,0,1,7,0,1,7,0,1,2,0,1,3,0,2,0,0,1,2,0,7,Ayeyarwady,NA,2,7,7,5,2,92.5,0.8,0.15789473684210525,0,rural,1,0,23,17,0,0,0,0,1,0,1
45182,1,8,1,1,1,5,0,2,5,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,2,0,1,2,0,1,2,0,1,1,0,1,7,0,1,3,0,2,0,0,2,0,0,2,0,0,1,7,0,2,1,0,1,3,0,2,0,0,1,2,4,7,Ayeyarwady,NA,2,7,7,0,2,51.5,0.37948717948717947,0.5789473684210527,0.6666666666666666,rural,1,0,23,17.5,0,0,0,0,1,1,1
45196,1,4,1,1,1,9,0,2,7,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,2,0,1,7,0,2,0,0,1,3,0,1,7,0,2,0,0,2,0,0,2,0,0,2,0,0,1,7,0,2,1,0,1,7,0,2,0,0,2,4,0,7,Ayeyarwady,NA,7,7,7,0,4,56.5,0.4307692307692308,0.7894736842105263,0.3333333333333333,rural,1,0,26,19.5,0,1,0,0,1,0,1
45257,1,15,1,1,1,7,0,2,6,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,2,0,1,4,0,2,2,0,2,2,0,1,7,0,1,4,0,1,3,0,2,1,0,2,1,0,1,6,0,2,3,0,2,2,0,2,0,0,2,2,2,7,Ayeyarwady,NA,4,7,6,3,2,61.5,0.48205128205128206,0.21052631578947367,0.6666666666666666,rural,1,0,20,14,0,1,0,0,1,1,1
45262,1,2,2,1,1,6,0,2,6,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,3,0,1,3,0,2,0,0,1,3,0,1,7,0,1,7,0,1,2,0,1,3,0,2,7,0,1,7,0,2,1,0,1,2,0,1,1,0,2,0,0,7,Ayeyarwady,NA,3,7,7,3,1,86.5,0.7384615384615385,0.8947368421052632,0.3333333333333333,rural,1,0,17,12,0,1,0,0,1,0,1
45282,1,9,1,2,1,9,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,2,0,1,4,0,2,2,0,1,5,0,1,7,0,2,0,0,2,0,0,2,0,0,2,5,0,1,4,0,2,0,0,2,2,0,2,5,0,2,0,3,7,Ayeyarwady,NA,5,7,4,0,5,65,0.517948717948718,0.5263157894736842,0.3333333333333333,rural,1,0,19,14.5,0,1,0,0,1,0,1
45285,1,5,2,1,1,9,0,2,7,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,2,0,2,2,0,2,7,0,1,7,0,1,1,0,1,1,0,2,0,0,2,0,0,1,3,0,2,2,0,1,3,0,1,3,0,1,7,3,6,Ayeyarwady,NA,7,7,3,1,7,47.5,0.3384615384615385,0.7368421052631579,0.3333333333333333,rural,1,0,19,14,0,1,0,0,1,0,1
45295,1,7,1,1,1,9,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,2,0,1,5,0,2,0,0,2,2,0,1,7,0,2,0,0,2,3,0,2,0,0,2,0,0,1,3,0,2,0,0,2,3,0,2,3,0,2,0,0,7,Ayeyarwady,NA,5,7,3,3,3,46.5,0.3282051282051282,0.631578947368421,0.3333333333333333,rural,1,0,24,17,0,1,0,0,1,0,1
45300,1,11,1,1,1,9,0,2,6,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,2,0,2,3,0,1,7,0,2,2,0,2,2,0,2,2,0,2,2,0,1,3,0,1,2,0,2,2,0,2,2,0,2,1,1,7,Ayeyarwady,NA,3,7,3,2,2,49,0.35384615384615387,0.42105263157894735,0.3333333333333333,rural,1,0,26,18,0,1,0,0,1,0,1
45324,1,8,2,1,1,6,0,2,6,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,1,2,0,1,7,0,2,0,0,2,2,0,2,0,0,2,2,0,2,3,0,2,5,0,2,2,0,1,2,0,2,1,7,7,Ayeyarwady,NA,2,7,5,2,2,59,0.4564102564102564,0.5789473684210527,1,rural,1,0,22,16,0,1,0,0,1,1,1
45336,1,5,1,1,1,3,0,1,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,2,0,2,0,0,1,2,0,1,7,0,1,2,0,2,1,0,2,1,0,1,3,0,1,7,0,1,5,0,1,3,0,1,2,0,2,2,7,6,Ayeyarwady,NA,2,7,7,1,2,67.5,0.5435897435897435,0.7368421052631579,0.3333333333333333,rural,1,0,24,17,0,0,0,0,1,0,1
45363,2,16,2,4,2,6,0,1,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,1,4,0,1,7,0,1,7,0,1,5,0,1,4,0,1,7,0,1,7,0,1,3,0,1,5,0,1,7,0,1,4,0,1,7,7,7,Chin,NA,7,7,7,7,7,112,1,0.15789473684210525,0.6666666666666666,urban,0,0,22,16,1,1,0,0,0,1,1
45378,1,4,1,1,1,9,0,2,1,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,3,0,1,4,0,2,0,0,1,5,0,1,7,0,2,2,0,1,2,0,2,0,0,2,0,0,2,0,0,1,3,0,2,3,0,2,3,0,2,3,1,7,Chin,NA,5,7,3,2,3,44,0.30256410256410254,0.7894736842105263,0.3333333333333333,rural,1,0,28,18,0,1,0,0,1,0,1
45548,2,15,2,1,1,2,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,0,0,1,7,0,2,0,0,2,7,0,1,7,0,2,3,0,2,0,0,2,0,0,2,0,0,1,3,0,1,2,0,1,2,0,2,0,0,2,4,2,7,Chin,NA,7,7,3,0,4,41.5,0.27692307692307694,0.21052631578947367,0.3333333333333333,urban,0,0,19,14,0,0,0,0,1,0,1
45564,1,10,1,1,1,2,0,3,8,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1,3,0,2,1,0,1,1,0,1,7,0,2,2,0,2,1,0,1,1,0,2,0,0,1,2,0,2,1,0,1,1,0,2,0,0,1,1,7,7,Chin,NA,3,7,2,1,1,36,0.2205128205128205,0.47368421052631576,0.3333333333333333,rural,1,0,22,15,0,0,1,0,1,0,1
45569,1,10,1,1,1,9,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,2,0,1,7,0,1,5,0,2,0,0,1,7,0,2,0,0,2,0,0,2,0,0,2,0,0,2,3,0,2,1,0,2,0,0,1,2,0,2,0,1,3,Chin,NA,7,7,3,0,2,37,0.23076923076923078,0.47368421052631576,0.6666666666666666,rural,1,0,29,19.5,0,1,0,0,1,1,1
45589,1,7,1,1,1,7,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,2,0,1,7,0,2,0,0,1,2,0,1,7,0,1,3,0,1,2,0,2,0,0,2,0,0,2,0,0,2,1,0,1,7,0,1,1,0,2,0,7,7,Chin,NA,7,7,7,2,1,63,0.49743589743589745,0.631578947368421,0,rural,1,0,22,14,0,1,0,0,1,0,1
45638,2,16,2,1,1,2,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,2,5,0,2,5,0,2,3,0,1,7,0,2,1,0,2,4,0,2,0,0,2,0,0,2,0,0,1,2,0,2,2,0,2,0,0,2,3,7,7,Chin,NA,5,7,2,4,3,49,0.35384615384615387,0.15789473684210525,0.3333333333333333,urban,0,0,21,15.5,0,0,0,0,1,0,1
45702,2,11,2,1,1,9,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,0,0,2,2,0,1,3,0,1,3,0,1,7,0,2,0,0,2,3,0,2,0,0,2,2,0,1,5,0,2,1,0,2,1,0,2,0,0,2,0,6,2,Chin,NA,3,7,5,3,0,58,0.4461538461538462,0.42105263157894735,0.3333333333333333,urban,0,0,27,20.5,0,1,0,0,1,0,1
45704,1,11,1,1,1,2,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,2,1,1,7,1,1,1,1,1,2,1,1,7,2,1,3,1,1,4,2,2,0,1,1,3,1,1,2,1,1,2,1,1,4,1,1,1,1,2,4,2,7,Chin,NA,7,7,4,4,4,69.5,0.5641025641025641,0.42105263157894735,0.3333333333333333,rural,1,1,29,20.5,0,0,0,0,1,0,1
45705,2,11,2,1,1,6,0,2,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,1,4,0,2,0,0,1,1,0,1,7,0,2,0,0,2,0,0,1,4,0,2,0,0,2,0,0,2,1,0,2,3,0,2,0,0,2,0,2,7,Chin,NA,4,7,3,4,0,46.5,0.3282051282051282,0.42105263157894735,0.3333333333333333,urban,0,0,23,16.5,0,1,0,0,1,0,1
45709,1,11,1,1,1,1,0,2,3,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,3,2,2,0,2,2,3,1,1,7,2,2,0,2,1,2,2,2,0,2,2,0,1,1,1,2,2,0,1,1,1,2,2,0,1,1,7,0,7,Chin,NA,3,7,1,2,7,37.5,0.2358974358974359,0.42105263157894735,0.6666666666666666,rural,1,0,33,23,0,0,0,0,1,1,1
45724,2,11,2,1,1,2,0,2,1,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,7,0,1,3,0,1,7,0,1,7,0,1,1,0,1,7,0,2,1,0,2,0,0,1,1,0,2,1,0,2,1,0,2,0,0,2,0,0,7,Chin,NA,7,7,1,7,0,49.5,0.358974358974359,0.42105263157894735,0.6666666666666666,urban,0,0,21,15,0,0,0,0,1,1,1
45827,2,10,2,1,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,1,4,0,1,7,0,1,7,0,1,7,0,1,4,0,1,3,0,2,0,0,1,7,0,1,7,0,1,5,0,2,2,0,2,1,7,7,Kachin,NA,7,7,7,4,2,70,0.5692307692307692,0.47368421052631576,0,urban,0,0,24,17,0,0,0,0,1,0,1
45867,1,10,1,1,1,6,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,3,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,3,0,1,3,0,2,2,0,1,3,0,1,3,0,1,7,0,2,0,0,1,2,7,7,Kayin,NA,7,7,7,3,2,75,0.6205128205128205,0.47368421052631576,0,rural,1,0,20,14.5,0,1,0,0,1,0,1
45899,1,5,1,1,1,4,0,3,6,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,2,0,1,7,0,2,1,0,1,2,0,1,7,0,2,0,0,2,0,0,2,2,0,2,0,0,2,1,0,2,0,0,2,1,0,1,1,0,2,0,0,7,Magway,NA,7,7,1,2,1,35.5,0.2153846153846154,0.7368421052631579,0,rural,1,1,22,15,0,0,1,0,1,0,1
45950,2,16,2,1,1,7,0,2,1,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,7,0,1,3,0,1,7,0,1,7,0,1,2,0,1,1,0,2,0,0,2,0,0,1,1,0,1,3,0,1,1,0,2,0,0,1,1,7,7,Magway,NA,7,7,3,1,1,44,0.30256410256410254,0.15789473684210525,0,urban,0,0,22,16.5,0,1,0,0,1,0,1
45957,2,11,2,3,1,3,0,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,7,0,2,3,0,1,7,0,1,7,0,1,1,0,1,3,0,1,4,0,2,7,0,1,2,0,1,4,0,2,2,0,1,4,0,2,0,4,7,Magway,NA,7,7,4,4,4,86.5,0.7384615384615385,0.42105263157894735,0,urban,0,0,19,13.5,0,0,0,0,0,0,1
45972,1,7,1,6,2,7,0,3,1,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,0,1,1,0,1,7,0,1,7,0,2,0,0,2,0,0,1,2,0,2,0,0,2,0,0,1,1,0,2,3,0,2,0,0,1,1,0,7,Magway,NA,7,7,3,2,1,43.5,0.29743589743589743,0.631578947368421,0.3333333333333333,rural,1,0,22,15,1,1,1,0,1,0,1
45974,1,6,1,6,1,4,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,3,0,2,0,0,2,0,0,1,2,0,1,7,0,2,2,0,1,2,0,1,1,0,2,0,0,2,0,0,1,2,0,1,2,0,2,0,0,2,0,0,7,Magway,NA,2,7,2,2,0,33.5,0.19487179487179487,0.6842105263157895,0,rural,1,0,23,16.5,0,0,0,0,1,0,1
