ims_farmer,ims_other,ims_public_em,ims_stable_ag,ims_stable_non_ag,ims_casual_ag,ims_casual_non_ag,ims_prof_self_em,ims_no_income,shocks_conflict,shocks_naturalhazard,shocks_lostwork,shocks_foodprices,shocks_cantworkbusiness,shocks_accesseconomy,no_accessmarket,edu_higher,edu_secondary,edu_primary,edu_low,rural,children_0_4,hoh_female,fies_ateless,fies_fewfoods,fies_healthy,fies_hungry,fies_worried,fies_ranout,fies_whlday,fies_skipped,fcs_stap,fcs_pulse,fcs_dairy,fcs_pr,fcs_veg,fcs_fruit,fcs_fat,fcs_sugar,fcs_borderline_poor,cs_stress_hh_assets,cs_stress_spent_savings,cs_stress_credit,cs_stress_borrowed_money,cs_crisis_sold_prod_assets,cs_crisis_no_school,cs_crisis_reduced_health_exp,cs_crisis_childwork,cs_crisis_consumed_seed_stocks,cs_emergency_sold_house,cs_emergency_hh_risk,cs_emergency_sold_last_draught,cs_emergency_hh_migration,hh_debt_more,survey_id,agri_hhd,hh_size,not_improved_drinking_water,tot_income,income_reduced,covid_goodstransp,covid_marketclosed
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5045310032287939362,0,2,0,150000,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.7142857142857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,U5055437152777000243,1,7,1,40000,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.5714285714285714,1,0,0,0.14285714285714285,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,U5074303138528441390,0,3,0,150000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5077456724374720425,0,7,0,1000000,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7142857142857143,1,0.5714285714285714,0,0.7142857142857143,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,U5078223877830250691,0,5,0,300000,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5086849985323429183,0,4,0,120000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0,0.2857142857142857,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,U5093324066566718962,0,4,0,800000,0.6666666666666666,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,1,1,1,0,1,1,0,0,0,0.5714285714285714,1,0.42857142857142855,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U5095415606391782896,0,7,1,220000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5097443974709432211,0,5,0,500000,0.6666666666666666,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.8571428571428571,1,0.7142857142857143,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,U5098939417522784509,0,3,0,500000,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0.2857142857142857,0.42857142857142855,0.8571428571428571,0,0.8571428571428571,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,U5101242410645493550,0,3,0,110000,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.8571428571428571,1,0.8571428571428571,0.8571428571428571,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,U5116782218405864198,0,5,0,300000,0.6666666666666666,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5132085479529880596,0,1,0,250000,1,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,1,0,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U513512377097999410,0,9,1,310000,1,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5138510274747507260,1,5,0,1000000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5142040915649384413,0,3,0,400000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,U5149289496373063464,0,2,0,300000,0.3333333333333333,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.42857142857142855,1,0.8571428571428571,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,U5159919107690348416,0,9,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U516639256619987213,0,2,0,320000,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0,0,0,0.42857142857142855,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,U5167193592317050857,0,8,0,0,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.5714285714285714,0,0,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5167594029163628033,0,7,0,800000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,1,0.42857142857142855,0.5714285714285714,0.7142857142857143,0,0.8571428571428571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,U5167628046504370813,0,3,0,800000,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0.8571428571428571,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5190888768402038253,0,4,0,500000,1,0,0
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0.7142857142857143,0,0.8571428571428571,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,U5193803488457430906,0,3,0,200000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.42857142857142855,1,0.42857142857142855,0.2857142857142857,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,U5197592512684355653,0,6,1,190000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0,0,0,0.2857142857142857,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,U5205839431696169889,0,4,0,200000,0.3333333333333333,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2857142857142857,1,0.2857142857142857,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,U5211366545738062287,0,4,0,300000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5213944718850446183,0,8,0,153500,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0,0.5714285714285714,0,0.8571428571428571,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,U5214891883822764127,0,5,0,1000000,1,0,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0.5714285714285714,1,0.14285714285714285,0,0.8571428571428571,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,U521954052122778307,0,4,0,185000,0,0,0
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.42857142857142855,1,0.5714285714285714,0.42857142857142855,0.7142857142857143,0,0.7142857142857143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,U5223645578938602806,0,5,0,100000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.8571428571428571,0,0,0.8571428571428571,0,0.8571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U5236454916076513369,0,5,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5241544246438722128,0,8,0,600000,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,U524508941320537884,0,2,1,100000,0.6666666666666666,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,1,0,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5249479513318155709,0,8,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.7142857142857143,1,0.2857142857142857,0,0.42857142857142855,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,U5257690835843195343,0,2,1,120000,0.6666666666666666,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.5714285714285714,0.5714285714285714,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,U5270872961369560527,0,4,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5714285714285714,0.5714285714285714,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U5271500332672898261,0,5,0,100000,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0.7142857142857143,1,0.2857142857142857,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,U5273310878369229442,0,6,0,100000,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42857142857142855,0.7142857142857143,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,U5274012309229492723,0,5,1,70000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U5275756086892040070,0,4,0,600000,0.6666666666666666,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0.8571428571428571,0.8571428571428571,1,0.42857142857142855,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,U5277762459871012838,0,2,0,0,0.6666666666666666,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.5714285714285714,1,0.7142857142857143,0.2857142857142857,0.42857142857142855,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,U5286583912782441414,0,5,1,100000,0.3333333333333333,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5294446772862724349,0,7,0,70000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5294973560333572848,0,6,0,950000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.5714285714285714,0,0.42857142857142855,0,0.7142857142857143,0.42857142857142855,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,U5309807990981709119,0,5,1,300000,0.3333333333333333,1,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0.8571428571428571,0.5714285714285714,0,0.8571428571428571,0.8571428571428571,0,0.8571428571428571,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,U5311074253642182495,0,4,0,300000,0.6666666666666666,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0.42857142857142855,0.2857142857142857,0.7142857142857143,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,U5314431787953584852,0,8,1,100000,0.3333333333333333,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.2857142857142857,1,0.5714285714285714,0,0.42857142857142855,0,0.5714285714285714,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,U5315302271629946644,0,5,0,700000,0.3333333333333333,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7142857142857143,0,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5317178221251564156,0,5,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.8571428571428571,1,0.8571428571428571,0.5714285714285714,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,U53182150873479160,0,6,1,100000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0.42857142857142855,0.5714285714285714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,U5322849752402301204,0,7,1,450000,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.7142857142857143,0,0,0,0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5325712287524701888,0,2,0,300000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0.42857142857142855,1,0.42857142857142855,0,0.2857142857142857,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,U5330368271668906086,0,7,0,300000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0.42857142857142855,0,0.5714285714285714,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5346566974534485301,0,6,0,1000000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5351656808407623175,0,2,1,0,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.42857142857142855,1,0.5714285714285714,0.5714285714285714,0.42857142857142855,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,U5359441946286663072,0,6,0,300000,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0.7142857142857143,1,0.5714285714285714,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,U5360458141855948430,0,4,0,450000,1,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.8571428571428571,0,0,0,0.42857142857142855,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,U5368707407782430543,0,4,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5378448480421568190,1,2,1,200000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,1,0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5386813578772680397,0,4,0,300000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5391303746453844367,0,3,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.42857142857142855,0,0.7142857142857143,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,U5394944875147457806,0,7,0,600000,0.6666666666666666,0,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U5396493381083523406,0,1,0,300000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0.5714285714285714,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,U5397273170478535911,0,4,1,190000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5398928500704039598,0,4,1,100000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.8571428571428571,0,0.8571428571428571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,U5402964515318504002,0,5,0,225000,0.3333333333333333,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.7142857142857143,0.5714285714285714,0.8571428571428571,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5406845611283776615,0,5,0,115000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.2857142857142857,0,0,0,0.42857142857142855,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,U5409567445239229584,0,4,0,500000,0.6666666666666666,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7142857142857143,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5410649865350477302,0,3,0,100000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.8571428571428571,1,0.42857142857142855,0.42857142857142855,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U5413773456474214636,0,6,0,150000,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5714285714285714,1,0.2857142857142857,0.42857142857142855,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,U541524671968410600,0,7,0,400000,0.3333333333333333,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.8571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5421194088181435187,0,1,0,120000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U542428632231313871,0,4,0,300000,0.6666666666666666,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,0,0.2857142857142857,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,U5432203098884157423,1,4,0,300000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.7142857142857143,1,0.7142857142857143,0,0.7142857142857143,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,U5432447390418365751,0,8,0,300000,0.3333333333333333,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0.2857142857142857,1,0.7142857142857143,0,0.7142857142857143,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,U5444502066737069004,0,4,1,350000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0,0.8571428571428571,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,U5445728801641973968,0,3,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.5714285714285714,0,0,0.5714285714285714,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5451936484702196442,0,3,0,450000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.7142857142857143,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5463842228737159216,0,4,0,300000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.42857142857142855,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5465350233065684469,0,4,0,350000,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.2857142857142857,0,0,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5466777237728465890,0,5,0,1000000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7142857142857143,0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0,0.8571428571428571,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,U546784111061401573,0,5,0,300000,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285714,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,U5467878566190938614,0,6,0,400000,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7142857142857143,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,U5469655715547030388,0,4,0,250000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0.2857142857142857,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5471770156753238856,0,4,0,300000,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.42857142857142855,1,0.5714285714285714,0.42857142857142855,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U5478026736430241333,1,3,0,90000,0,0,0
